Vuosi,Kk,Pv,Klo,Aikavyöhyke,Sademäärä (mm),Lumensyvyys (cm),Ilman lämpötila (degC),mittari_1 (degC),mittari_2 (degC)
1959,2,17,00:00,UTC,-0.6330963368834516,32.413988061350565,0.20265639461178747,3.0852771963832217,-0.6022278403978547
1959,2,18,00:00,UTC,0.010306191638994256,17.66046083338099,0.4486141744878809,2.1366873855534707,-1.7391127279970933
1959,2,19,00:00,UTC,0.4878313766891911,30.046687494369234,1.0160775237935133,2.1891461688725626,0.0
1959,2,20,00:00,UTC,0.19240122259092485,10.933839791721327,0.0,1.4922865738079898,-0.4877278661093196
1959,2,21,00:00,UTC,0.008365238031701638,42.76356466068884,-4.156444891504049,-0.1992633709460246,-2.8443775458102567
1959,2,22,00:00,UTC,-0.9452724422166112,7.992020896154552,-4.807534925483462,-1.1255552621051952,-4.745435567663357
1959,2,23,00:00,UTC,0.41025757282576447,42.7743921176276,-0.8704127867592188,-2.4662875843046477,-12.814867485245667
1959,2,24,00:00,UTC,0.48387209994675107,14.274789905964571,-1.0527655473927668,0.47994677655727613,-7.864221314924061
1959,2,25,00:00,UTC,-0.6040353388736701,18.489412008907895,-4.329999427122125,-0.19733147658317213,-5.8051346162513
1959,2,26,00:00,UTC,10.405850035018243,6.799391664489549,-1.1090680927784158,2.297752693815178,-5.602774553228722
1959,2,27,00:00,UTC,-0.4704005613948089,34.41288697972223,-0.06855551005231189,0.49889373157428035,-1.7411204097158426
1959,2,28,00:00,UTC,-0.8290707044805072,5.6632907570118185,-0.12289831286412788,2.322345103329984,-1.459660984189883
1959,3,1,00:00,UTC,-0.1339922648686368,47.66009392306103,1.6101500966875648,7.776310366968379,-0.7810688634316882
1959,3,2,00:00,UTC,-0.6176019540818748,20.452787260467296,1.8418596779331293,6.065914681227262,-1.3504059225685776
1959,3,3,00:00,UTC,0.18759836894370338,16.182949876410284,0.15005958621786689,2.054658282513361,-0.46810689179857795
1959,3,4,00:00,UTC,-0.40934358306634966,48.67386930891907,0.5318244141413041,1.8664891897362523,0.03258959302101303
1959,3,5,00:00,UTC,0.07752962369656674,39.08814658474075,0.4345202894109486,0.7443914999627411,-0.19354986115397213
1959,3,6,00:00,UTC,4.158680750416056,25.805441024943384,0.0,0.6655613537189666,-1.1071524648500235
1959,3,7,00:00,UTC,5.179325813466083,31.562330473756155,0.31504469309782257,0.9618680436110703,-1.165047515586473
1959,3,8,00:00,UTC,-0.5013483841772752,50.58688582000508,-0.047823923552752716,0.09585362644155138,-1.574124572632812
1959,3,9,00:00,UTC,-0.4196213379320348,14.76772762982706,-1.2798128855370514,0.0,-3.2187250354130583
1959,3,10,00:00,UTC,-0.34725054982953296,52.21651082055834,-3.2825505579809993,5.263603117253045,-5.0241951650768035
1959,3,11,00:00,UTC,-0.3296710365552372,40.40258181525804,-0.5034020177386527,4.128966343219525,-0.05712230706796808
1959,3,12,00:00,UTC,-0.08890579449738145,45.581762813730045,-0.5835223247292526,5.195120352580447,-12.98092354391991
1959,3,13,00:00,UTC,-0.9009187166569516,15.487892962978142,-2.0393594694389616,2.5379654289366815,-7.578227095065561
1959,3,14,00:00,UTC,-0.52381343792908,14.604143790798226,-5.040287899935236,2.653531426268556,-0.43484971688962615
1959,3,15,00:00,UTC,-0.09981932249559278,23.57130002477984,-3.6362270874267173,2.1616560838838907,-12.828160395190812
1959,3,16,00:00,UTC,-0.3994693919206227,36.339792860489474,-0.21025053007377795,1.5383932156443816,-5.149257411025019
1959,3,17,00:00,UTC,-0.9971918298693347,36.38880997931038,0.5485001335699109,1.2512199368362624,-2.660864596477544
1959,3,18,00:00,UTC,-0.5574959844696851,37.24842173878022,2.3422237053013015,8.393497043188784,-1.0060528668179571
1959,3,19,00:00,UTC,-0.08118196583665827,21.651269703084747,0.4832132245106558,0.6915272611212592,-0.06548159530137398
1959,3,20,00:00,UTC,-0.4942169075259666,33.206645144244206,-1.4409166377091247,6.252088865607684,-3.459486944781951
1959,3,21,00:00,UTC,-0.6025574798063222,38.15884516247206,2.044694906425772,3.7636921083475126,-2.12370394730189
1959,3,22,00:00,UTC,-0.3302195242794931,1.9310122151452909,0.3282836104404062,6.848945672246048,-0.026538314687095856
1959,3,23,00:00,UTC,0.5779868327601251,2.074395410487735,-0.4922379329753969,5.54690465182776,-3.1684514748431187
1959,3,24,00:00,UTC,-0.6348672000844804,24.017699966406592,0.39463638506908716,0.9382936008897126,-0.12195002002584188
1959,3,25,00:00,UTC,-0.3294388320413397,16.16845645492633,0.017369965983176427,1.8603192511403133,-2.1000766602979235
1959,3,26,00:00,UTC,-0.7209144523812052,28.43259955075596,0.3575401068373493,0.5427098237420737,-1.2184973923152982
1959,3,27,00:00,UTC,1.761299176021839,5.160797081064919,0.27601964511296617,0.9716450849897299,-0.2704998936995918
1959,3,28,00:00,UTC,0.08853049890926053,9.489631612071566,-0.30351887972606484,0.5920772474977759,-4.222525055513528
1959,3,29,00:00,UTC,-0.1192706578991829,3.669462480561705,-0.5190533106853952,-0.0044045975025316375,-4.306866475208959
1959,3,30,00:00,UTC,-0.9061558937130969,5.248992148661217,-4.223636547513637,0.09743784490031078,-12.448306505702043
1959,3,31,00:00,UTC,-0.41660727842062384,11.349054910750302,-2.994022168302595,3.8427988040040733,-9.37698858519586
1959,4,1,00:00,UTC,5.16938762734793,18.767744221011228,-1.2871287046278015,2.9049142885016552,-10.489676041054812
1959,4,2,00:00,UTC,1.957261223138553,21.319221736204234,0.7747214677493678,0.17185577840271704,0.0
1959,4,3,00:00,UTC,-0.9725767352374007,14.71646366828023,0.5328482434263315,0.17816057570599175,-0.7579784887104984
1959,4,4,00:00,UTC,-0.7069929921201822,8.807494416283435,-0.22296664720036083,2.4737632509535086,-4.553579197125319
1959,4,5,00:00,UTC,-0.3342075064652337,5.316778184550143,0.25884325076624415,0.3310200026647671,-0.407258017370125
1959,4,6,00:00,UTC,-0.9965934753199068,14.792467254352616,0.3471966740880681,3.0381758861432124,-0.1509477074846588
1959,4,7,00:00,UTC,-0.7290507595745022,5.873786629956988,0.009260663967148376,5.128009516114786,-0.9679596375720267
1959,4,8,00:00,UTC,1.3501058238268446,12.955389804580596,-0.5141658931340206,0.8170651011976541,-0.4525819575109971
1959,4,9,00:00,UTC,0.5611621255840225,1.4694250140638787,-1.0643335842803274,-0.919975318664479,-5.609722229850405
1959,4,10,00:00,UTC,0.196511246530921,20.271269768134708,-2.1858755055806802,0.08784658717876531,-3.49049564135788
1959,4,11,00:00,UTC,2.7792713427507887,16.268082089063473,-1.839067560432216,0.021873815265907495,-3.911215433483446
1959,4,12,00:00,UTC,0.1863473059145965,4.553520493490948,-0.07466753112129376,0.8511172278240532,-0.8818509952275335
1959,4,13,00:00,UTC,0.37305250208424495,16.305419689456564,0.6161039956291493,4.491220366941969,-0.42977504050793475
1959,4,14,00:00,UTC,0.06387498808087194,22.79679094266526,0.9242525686201921,0.02080166017932079,-0.14097051625725268
1959,4,15,00:00,UTC,-0.9928854827690657,14.767330156753404,6.416659273684481,7.695894244209159,1.7204568765156687
1959,4,16,00:00,UTC,-0.24518947599079766,5.455783526630185,3.8088652717866527,10.297166641422788,0.495158594324757
1959,4,17,00:00,UTC,-0.21885325358003171,7.54269753510304,3.254613262547429,11.771877209115274,-0.8405837899522537
1959,4,18,00:00,UTC,0.3306758502198461,4.7330066463997325,0.0,5.475917758187845,-0.8915076420442065
1959,4,19,00:00,UTC,-0.8406625194563077,0.1593900480807875,-0.7589263189796474,0.6768100211008009,-1.258227727629642
1959,4,20,00:00,UTC,-0.12816892279279635,5.4137797793549876,-0.74995421994489,1.992846031938903,-1.976725323062707
1959,4,21,00:00,UTC,1.3800108581415336,8.502116248046782,-0.7555718485408769,1.3430563072194586,-4.641800318419882
1959,4,22,00:00,UTC,-0.2589381010229078,5.116857529780966,-0.8107782721797104,1.6744018106755445,-4.183909284910305
1959,4,23,00:00,UTC,-0.516940732873712,-0.2315601672933748,-0.835807024289192,2.229393028970602,-7.363982871028368
1959,4,24,00:00,UTC,1.3861658883966677,0.07250144273781967,2.928742876519192,1.1376912727029014,-0.018894848103448658
1959,4,25,00:00,UTC,-0.8042399414613834,0.9319468101076633,0.7857638491308446,9.883096565592481,-0.5705462987924251
1959,4,26,00:00,UTC,-0.883071123751105,-0.03573739047692637,1.1659708015444579,1.959009720708229,0.04137457954860424
1959,4,27,00:00,UTC,-0.7179348622799911,-0.6414677007394994,0.6421960188797536,12.760174411103428,0.23270830421160543
1959,4,28,00:00,UTC,-0.6683845810093761,-0.20525309739801512,2.2067869294507867,6.238507841234169,-0.38181626544431596
1959,4,29,00:00,UTC,-0.47997259093128697,-0.8988264984630826,2.6462532570375017,7.091456805834924,0.010447192311047005
1959,4,30,00:00,UTC,-0.8284820409877495,-0.449120998516079,3.5681069927233287,3.6490542891063504,-0.6787905922834826
1959,5,1,00:00,UTC,-0.7773609444183718,-0.22584099048513473,5.8784432998692635,12.393960076083426,-0.3010997159395362
1959,5,2,00:00,UTC,-0.40742628992548424,-0.333499338659455,10.802700236646361,3.2278976384822964,4.122415422237338
1959,5,3,00:00,UTC,-0.056106130082681616,-0.8601528543587096,1.3545662220116754,3.1593431818274795,1.4239595720501268
1959,5,4,00:00,UTC,2.323301027700683,-0.6717408703168801,10.018715918551791,2.621343970169492,5.90633693567786
1959,5,5,00:00,UTC,4.690777955229945,-0.04577464445536583,2.9602093163968517,5.76704424552524,5.618959104514731
1959,5,6,00:00,UTC,3.987396658953781,-0.3713000156741517,4.412754465621245,8.946494725496786,1.3365314150595802
1959,5,7,00:00,UTC,0.08417265209017216,-0.0657342054207466,1.0567115902886974,6.55257890244269,1.1962788000073052
1959,5,8,00:00,UTC,-0.9489728984680182,-0.408491944418627,1.208383378677429,1.4815918201554674,-0.36581726512364526
1959,5,9,00:00,UTC,0.00306615400163327,-0.13612768465399527,0.12364433284442038,7.9186870247616294,-0.6068275856235255
1959,5,10,00:00,UTC,-0.03777038598154092,-0.26434579546777526,3.4766236088868085,1.4016395280559626,-2.246075590949647
1959,5,11,00:00,UTC,2.524133967450754,-0.9394669578468887,3.2956860104631684,12.809171885850139,-0.4342159712560323
1959,5,12,00:00,UTC,0.06232568402024481,-0.2768467835689169,2.397217829125556,6.111989811725609,0.8161389316214176
1959,5,13,00:00,UTC,-0.9984074414690777,-0.8964499014060552,8.333007212995032,18.463401247260098,3.1215190425797092
1959,5,14,00:00,UTC,-0.3088344179721868,-0.42609333603513233,8.205969528268195,5.133727432265947,0.11555107531698083
1959,5,15,00:00,UTC,-0.6689534359157752,-0.9083185146917574,2.7250382504470454,9.475950970031732,2.8446466751405954
1959,5,16,00:00,UTC,-0.4485096719245054,-0.552552227324125,11.944438600269287,15.924574776745393,5.2473448985404945
1959,5,17,00:00,UTC,-0.5595403319967083,-0.19518718646427036,3.5949800085227195,7.56860790114874,-0.03335510852873247
1959,5,18,00:00,UTC,-0.368166409299742,-0.6437201815251793,2.43975560950088,7.38834254316426,0.38715054618583217
1959,5,19,00:00,UTC,0.033875661093201205,-0.9446105600283676,1.4560640041568798,7.598974387558874,-0.7967936959199978
1959,5,20,00:00,UTC,-0.08760349414485913,-0.8727670381863308,2.5076200563221174,5.187246283396933,0.5843731731560649
1959,5,21,00:00,UTC,-0.8801299163692284,-0.2829616252866666,1.355680856243373,7.761821329819685,-2.8610967816945267
1959,5,22,00:00,UTC,-0.19553521280000286,-0.8128763381663245,0.23711019563505875,0.5249355997965677,-0.23242411369892102
1959,5,23,00:00,UTC,1.682246158179075,-0.5790738901688204,0.8750603870523143,8.385635509266088,-0.7813290463933409
1959,5,24,00:00,UTC,0.15629814987320056,-0.5165897355903738,4.690867961097353,0.7159548394914819,0.26451688726843836
1959,5,25,00:00,UTC,1.339274557277207,-0.570402990555959,0.39205643569847304,7.811532538693838,0.0
1959,5,26,00:00,UTC,5.99744281434003,-0.40934346961043433,5.084137968104386,3.681589418597847,2.101149907988918
1959,5,27,00:00,UTC,-0.7117721076032382,-0.2284521371864795,5.250888300579857,0.6242201600202177,0.320894968559202
1959,5,28,00:00,UTC,-0.637986735386912,-0.99748936532759,0.5837853146697529,10.197982206181953,0.7245639963881816
1959,5,29,00:00,UTC,-0.501714213711621,-0.8994986803969615,5.296892677692899,7.1981485150111935,1.3131600026867882
1959,5,30,00:00,UTC,0.7656031320007347,-0.25104915707744335,7.6685657788667765,3.2358893346689825,1.6466425584157234
1959,5,31,00:00,UTC,4.235890726098512,-0.7813585379133241,0.14529373759636963,1.4154335799517632,1.2553993706996034
1959,6,1,00:00,UTC,0.596919229816087,-0.788924654618327,6.929583959005569,7.585034711724642,0.164977309180548
1959,6,2,00:00,UTC,0.9615544261612766,-0.3799052322121722,7.662194533527803,7.142038117935172,1.9259713485949117
1959,6,3,00:00,UTC,-0.6954346335569298,-0.529464679401432,0.052684680264987266,14.060386424143635,3.818077131104849
1959,6,4,00:00,UTC,-0.8898556779364789,-0.11727647507257422,4.966612197438376,22.31868469597005,0.4308684734872268
1959,6,5,00:00,UTC,-0.8770380606708539,-0.5883106410366288,15.791784602275111,11.548329727941551,5.484992127786279
1959,6,6,00:00,UTC,0.009280699870745136,-0.010898029131174991,12.970994680867681,15.959371735361515,9.533095062727384
1959,6,7,00:00,UTC,0.12666231698792854,-0.8767965874751257,13.73806072112751,0.8455139326290823,5.0196427589960715
1959,6,8,00:00,UTC,2.370873957522789,-0.4069377474617315,0.1695333811196118,11.603283501657383,6.805910460286599
1959,6,9,00:00,UTC,0.10254937296269458,-0.3556868511607668,8.617353769715168,18.72801144849622,2.0295221907274112
1959,6,10,00:00,UTC,-0.8338762550330586,-0.43687501816710883,1.0704058869449773,3.6214146172350183,7.440786666969413
1959,6,11,00:00,UTC,0.21842893867958013,-0.5685931528339003,0.7970643555495935,0.11750102421374059,3.336274347379213
1959,6,12,00:00,UTC,-0.08059364254476542,-0.16945195674565217,12.566855942155616,11.590434086874467,9.836253574855414
1959,6,13,00:00,UTC,0.08804592622319796,-0.6924066424842577,7.569545957109813,11.506811036307216,5.6700996081731585
1959,6,14,00:00,UTC,0.06848483267554882,-0.9344688957488845,5.950291147091913,8.855423026743997,3.9602720936721894
1959,6,15,00:00,UTC,5.033084130949955,-0.4407311319224241,3.7041594678601153,11.586875105139256,0.12884781391882744
1959,6,16,00:00,UTC,-0.20324517994121516,-0.6956156986766786,8.319402373083603,3.4128178435703744,0.560582907246692
1959,6,17,00:00,UTC,0.03090906992108986,-0.19020775513191002,3.849383431199118,12.531651193860199,2.1918237553298976
1959,6,18,00:00,UTC,0.11042296121058173,-0.38663045640818827,5.062854565983082,6.2661758536105365,0.7336649280804644
1959,6,19,00:00,UTC,0.4814845161225827,-0.10587488294140157,3.338608518305504,5.866508628761534,3.9051961218503477
1959,6,20,00:00,UTC,-0.8106060821447255,-0.7230234202157524,0.9794309036273757,2.1320034368494425,2.232510304084203
1959,6,21,00:00,UTC,0.16785692644569483,-0.6282827335559573,3.040753463591983,3.161800429389047,2.351392757881076
1959,6,22,00:00,UTC,0.06862811255039013,-0.31769946574242347,10.11278949297223,15.380093211994657,2.6025579615087375
1959,6,23,00:00,UTC,-0.8621047015679454,-0.4176150568109631,5.804506345843984,18.76136176583521,2.4023206414413627
1959,6,24,00:00,UTC,-0.1126682857482787,-0.5580095178846666,0.30177980314717,16.517747429844857,5.046723391053014
1959,6,25,00:00,UTC,-0.843171693891514,-0.2880227161361142,6.814497582947634,7.035692615402458,6.904495276223814
1959,6,26,00:00,UTC,0.08828977310714087,-0.8379256965943233,9.723118816606984,8.539172138860117,6.017708223446912
1959,6,27,00:00,UTC,0.3833361415088534,-0.29811719496523537,15.825613884645348,3.7317553598593523,4.963794170476364
1959,6,28,00:00,UTC,1.2434336106076875,-0.003904948436550648,0.30137823110687795,14.48447711792572,2.075279565420515
1959,6,29,00:00,UTC,-0.15704314674627629,-0.9418237657765819,3.07157112460871,7.537616617305065,1.63690716567974
1959,6,30,00:00,UTC,-0.02673566721488496,-0.40061660166028323,10.07751654116934,12.923744780541266,2.020379649530221
1959,7,1,00:00,UTC,5.473140835433275,-0.7378963945640047,10.594820650786746,11.079159566564345,0.17890385362417943
1959,7,2,00:00,UTC,2.3475340980475603,-0.7409085755220827,12.763614223177399,9.345550232648147,0.4515920714817106
1959,7,3,00:00,UTC,8.476612322414354,-0.2267879353377712,7.205173276565846,0.873128558130529,6.750109928755641
1959,7,4,00:00,UTC,3.939618581079205,-0.2815903532189472,5.3326060297547055,15.739756770363876,8.737381866406519
1959,7,5,00:00,UTC,-0.9717860085182591,-0.1519627098980424,8.019615713560986,3.4838856138006773,2.192772336764027
1959,7,6,00:00,UTC,-0.48731595779969317,-0.2346401711884586,15.898385698869063,20.709581371537823,2.6267835832833124
1959,7,7,00:00,UTC,3.2729493037350235,-0.1876451501083265,6.044546224239833,3.368215635785473,8.205715114018266
1959,7,8,00:00,UTC,0.4843865978741257,-0.5384995962679114,5.45111121419786,17.300624483465526,1.872202310169147
1959,7,9,00:00,UTC,-0.2471456882942531,-0.55493557462943,7.050140442262478,20.405214253748685,5.1460549678217
1959,7,10,00:00,UTC,0.007824655053044782,-0.5678114346614233,10.312119825950566,16.707643193047186,5.102516358300971
1959,7,11,00:00,UTC,-0.8339004675477226,-0.3699908631114316,13.24040417033694,16.680336081604977,3.064146373778009
1959,7,12,00:00,UTC,-0.5284417815798823,-0.1341056914905987,1.5783818271511747,16.717150907300585,2.347046086776366
1959,7,13,00:00,UTC,0.0880526800672641,-0.16328435840172495,1.7925443864996582,15.133699256802194,10.48126893886014
1959,7,14,00:00,UTC,0.03673501863367144,-0.06927605651167645,14.778856256517734,20.42069500772051,12.634954750038881
1959,7,15,00:00,UTC,0.45755248558417705,-0.9974032783188553,2.542515289251985,9.683432732678904,5.506616167192016
1959,7,16,00:00,UTC,-0.5822940223651369,-0.09511893883982181,4.503958406356593,4.0918851865000425,5.608461183071108
1959,7,17,00:00,UTC,-0.6375870441370481,-0.773907123321534,1.1276532039794531,5.086495359199487,2.776014207295463
1959,7,18,00:00,UTC,-0.6890838652399252,-0.20559557783180415,6.907913595397924,11.394152983008338,2.0596316343379577
1959,7,19,00:00,UTC,-0.7980540868109521,-0.5088819838866805,10.366253340212172,21.28690547121543,0.7398113231561843
1959,7,20,00:00,UTC,-0.6496704159233402,-0.1481113749971379,16.387426889299995,24.135821528354416,8.911207587337111
1959,7,21,00:00,UTC,-0.10956322781902317,-0.7913118734822324,18.626989112243166,5.718324801684294,9.016301522552093
1959,7,22,00:00,UTC,-0.19860469162523897,-0.29760930051392287,0.7209314335173647,13.337437718804072,6.873929518979811
1959,7,23,00:00,UTC,-0.9543183555769389,-0.46928422207231213,8.159339628098037,20.119912741774627,11.713903949333792
1959,7,24,00:00,UTC,-0.9290117131979352,-0.30997368020261384,8.269601491979865,14.617030198168834,4.961103973006935
1959,7,25,00:00,UTC,-0.2650134911626615,-0.5929293249344783,17.246756037007767,15.826686878636933,5.734125842284225
1959,7,26,00:00,UTC,-0.7959892064290649,-0.05252857348935813,18.539411198362753,22.19253000771086,6.675492153040703
1959,7,27,00:00,UTC,-0.29902773774808156,-0.5626994643742853,7.442452598416235,2.943527810568048,3.869614454038545
1959,7,28,00:00,UTC,1.7541706235448393,-0.8593449483177223,8.187574927011871,13.231050089313744,2.9397370416640074
1959,7,29,00:00,UTC,5.624271357812524,-0.42134399144075885,1.5035913940931398,6.48514540236597,3.3336150034364525
1959,7,30,00:00,UTC,-0.5658607922084589,-0.1873596711485792,7.476082019214249,4.148919922954054,4.00044608520261
1959,7,31,00:00,UTC,-0.34740305581720654,-0.5196485252416067,2.0212496091558214,1.518609278879654,2.058049310855013
1959,8,1,00:00,UTC,-0.0979244659225087,-0.3180824927285687,7.864141113038685,0.8820428840497477,0.4756892258598926
1959,8,2,00:00,UTC,-0.005834627207436216,-0.6057706871734423,14.80499367755233,17.171574773593797,0.7464685306007852
1959,8,3,00:00,UTC,0.015367415850880549,-0.7914918442434709,5.2562544035324255,8.010941474735292,12.011898507888148
1959,8,4,00:00,UTC,0.8217178614301116,-0.4978831579047286,10.978778931965929,24.240359065477872,2.8540533870236526
1959,8,5,00:00,UTC,12.553779177038182,-0.41046541720209884,10.63343980694201,16.93748664117284,9.65476097851139
1959,8,6,00:00,UTC,1.4378699812394837,-0.49256546559040426,7.192315340002973,7.53737457477659,12.418916559939706
1959,8,7,00:00,UTC,4.682864280087601,-0.7721234339475225,6.570603291613001,18.583811360953057,7.245292304667139
1959,8,8,00:00,UTC,-0.22446692999339024,-0.06822996516853508,10.4614585096211,9.792298332145888,5.013498330960049
1959,8,9,00:00,UTC,0.41287874520990103,-0.9433233980842889,11.181408410612876,4.417857477280817,5.707305496348409
1959,8,10,00:00,UTC,-0.6489840823597,-0.3210543151361045,6.471551028764508,6.200739429259936,0.6917186761071143
1959,8,11,00:00,UTC,-0.8600975505799865,-0.6014820500810337,11.049204287123326,13.875829142272304,0.964404400937673
1959,8,12,00:00,UTC,-0.8167224365974599,-0.8292766284251368,2.9859144209026254,16.69632795349562,1.223063931351761
1959,8,13,00:00,UTC,-0.49598375144650586,-0.9000301388815325,2.0103135279353257,16.376470444607364,2.8190544481109976
1959,8,14,00:00,UTC,-0.6685002049201348,-0.3924376643908968,8.191321369534762,17.272627326407157,3.907752561261971
1959,8,15,00:00,UTC,-0.806592523955649,-0.20204620856939748,17.696459788369378,20.94370885645386,6.362733118437261
1959,8,16,00:00,UTC,-0.7555958647263412,-0.9063779221272843,5.934930030682867,8.26756303047786,9.041348165043493
1959,8,17,00:00,UTC,-0.6765030616520739,-0.1291744051754513,5.573111363985301,17.355180184529925,6.313730825347067
1959,8,18,00:00,UTC,-0.24144334415454982,-0.112724212738884,14.613100731776278,15.198038362080053,9.387240380019664
1959,8,19,00:00,UTC,0.03935987573030462,-0.856987470024872,8.87129373384754,10.303082736911032,4.540752868939896
